# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	239737
#@/user_id	0278165e-67a8-4678-b168-f946133cb532
liang dun 	兩頓	c=1 d=0 t=239737
liang fen 	兩份	c=6 d=1.4797e-51 t=239737
liang fen 	兩分	c=1 d=1.60683e-197 t=239737
liang ge 	兩個	c=194 d=0.000694278 t=239737
liang ge ren 	兩個人	c=5 d=1.95492e-151 t=239737
liang ge yue 	兩個月	c=2 d=1.69987e-124 t=239737
liang hao 	良好	c=2 d=1.55089e-280 t=239737
liang he 	兩核	c=1 d=1.11488e-44 t=239737
liang he 	兩盒	c=1 d=5.5461e-07 t=239737
liang hong 	樑紅	c=1 d=1.90815e-219 t=239737
liang hua 	量化	c=24 d=0.0533043 t=239737
liang ji 	量級	c=3 d=1.04469e-220 t=239737
liang ji fen hua 	兩極分化	c=1 d=1.38771e-90 t=239737
liang jia hui 	梁家輝	c=1 d=2.00126e-15 t=239737
liang jin 	兩斤	c=1 d=0 t=239737
liang ju hua 	兩句話	c=1 d=0 t=239737
liang kuai 	兩塊	c=6 d=1.12094e-82 t=239737
liang kuai 	涼快	c=6 d=0 t=239737
liang li er xing 	量力而行	c=1 d=0 t=239737
liang liang 	兩輛	c=1 d=0 t=239737
liang ma shi 	兩碼事	c=1 d=0 t=239737
liang mao 	兩毛	c=2 d=3.56559e-45 t=239737
liang nian 	兩年	c=6 d=0.0102549 t=239737
liang pian 	兩篇	c=1 d=5.93274e-182 t=239737
liang piao 	糧票	c=1 d=2.47996e-185 t=239737
liang pin 	良品	c=2 d=0 t=239737
liang quan qi mei 	兩全其美	c=1 d=1.01062e-271 t=239737
liang ren 	兩人	c=1 d=6.04392e-77 t=239737
liang san 	兩三	c=1 d=0 t=239737
liang san nian 	兩三年	c=2 d=0 t=239737
liang san tian 	兩三天	c=1 d=6.97118e-256 t=239737
liang se 	亮色	c=1 d=4.38061e-202 t=239737
liang shi 	糧食	c=3 d=6.21513e-229 t=239737
liang shou 	兩手	c=1 d=1.51402e-56 t=239737
liang shui 	涼水	c=3 d=5.88282e-227 t=239737
liang tai 	兩臺	c=3 d=1.46892e-112 t=239737
liang tao 	兩套	c=3 d=6.8103e-11 t=239737
liang tian 	兩天	c=58 d=0.980199 t=239737
liang tiao 	兩條	c=3 d=3.33974e-128 t=239737
liang tiao lu 	兩條路	c=1 d=0 t=239737
liang tou 	兩頭	c=5 d=1.55467e-103 t=239737
liang tou gao 	兩頭搞	c=1 d=0 t=239737
liang wan 	兩晚	c=1 d=4.16923e-179 t=239737
liang wan 	兩萬	c=2 d=0 t=239737
liang wu di 	梁武帝	c=1 d=1.50965e-169 t=239737
liang xiang 	兩項	c=2 d=0 t=239737
liang xiao shi 	兩小時	c=1 d=0 t=239737
liang xie 	涼鞋	c=2 d=0 t=239737
liang xin 	良心	c=8 d=1.78385e-15 t=239737
liang yan 	兩眼	c=2 d=5.4807e-132 t=239737
liang yan yi mo hei 	兩眼一抹黑	c=1 d=0 t=239737
liang yang 	兩樣	c=3 d=1.10612e-157 t=239737
liang ye 	兩頁	c=3 d=2.95232e-177 t=239737
liang yi xia 	量一下	c=1 d=0 t=239737
liang you 	糧油	c=1 d=1.29682e-234 t=239737
liang you bu qi 	良莠不齊	c=1 d=4.09347e-81 t=239737
liang zhan 	兩站	c=1 d=3.78764e-138 t=239737
liang zhang 	兩張	c=1 d=1.39753e-261 t=239737
liang zhe 	兩者	c=1 d=1.02441e-19 t=239737
liang zhen 	兩針	c=1 d=3.74051e-79 t=239737
liang zhong 	兩種	c=12 d=4.15348e-17 t=239737
liang zhou 	兩週	c=8 d=0.000572785 t=239737
liang zi 	量子	c=5 d=1.26392e-266 t=239737
liang zu 	兩組	c=1 d=4.00686e-241 t=239737
liao 	了	c=26 d=5.19602e-34 t=239737
liao 	料	c=1 d=2.94039e-71 t=239737
liao 	聊	c=8 d=3.53612e-65 t=239737
liao bu 	寮步	c=1 d=9.04853e-295 t=239737
liao de 	聊得	c=1 d=0 t=239737
liao fan 	廖凡	c=1 d=0 t=239737
liao guo 	聊過	c=1 d=9.34089e-228 t=239737
liao jie 	瞭解	c=28 d=1.64727e-19 t=239737
liao jiu 	料酒	c=3 d=2.30187e-220 t=239737
liao li 	料理	c=2 d=5.04487e-70 t=239737
liao liao 	聊聊	c=3 d=1.26712e-139 t=239737
liao liao kan 	聊聊看	c=1 d=1.27347e-138 t=239737
liao mei 	撩妹	c=1 d=6.73484e-262 t=239737
liao que 	了卻	c=1 d=0 t=239737
liao sheng yu wu 	聊勝於無	c=1 d=1.76629e-75 t=239737
liao tian 	聊天	c=2 d=6.48084e-104 t=239737
lie 	列	c=28 d=8.13374e-12 t=239737
lie 	鬣	c=1 d=0 t=239737
lie bi 	劣幣	c=1 d=1.05816e-18 t=239737
lie biao 	列表	c=7 d=2.45419e-121 t=239737
lie che 	列車	c=1 d=1.61416e-133 t=239737
lie chu lai 	列出來	c=1 d=0 t=239737
lie ge 	列个	c=1 d=0 t=239737
lie pin 	獵聘	c=2 d=5.58196e-259 t=239737
lie qi 	戾氣	c=1 d=2.37455e-174 t=239737
lie shi 	劣勢	c=2 d=0 t=239737
lie tou 	獵頭	c=8 d=1.27976e-49 t=239737
lie yi xia 	列一下	c=1 d=0 t=239737
lie zai 	列在	c=1 d=0 t=239737
lin 	林	c=16 d=2.08751e-200 t=239737
lin ba 	淋巴	c=1 d=0 t=239737
lin ba jie 	淋巴結	c=1 d=0 t=239737
lin chuang 	臨牀	c=13 d=3.43892e-19 t=239737
lin ju 	鄰居	c=1 d=6.60753e-214 t=239737
lin ren 	鄰人	c=1 d=0 t=239737
lin ren zhi qi 	鄰人之妻	c=1 d=0 t=239737
lin shi 	臨時	c=40 d=0.375311 t=239737
lin shi mai 	臨時買	c=1 d=0 t=239737
lin si 	臨死	c=0 d=0 t=239737
lin si bao fo jiao 	臨死抱佛腳	c=1 d=0 t=239737
lin yi 	臨沂	c=1 d=0 t=239737
lin yu 	淋浴	c=1 d=3.54286e-58 t=239737
ling 	令	c=2 d=3.79252e-65 t=239737
ling 	另	c=4 d=6.50314e-115 t=239737
ling 	玲	c=5 d=6.45385e-290 t=239737
ling 	零	c=4 d=1.04095e-31 t=239737
ling 	領	c=10 d=2.70455e-58 t=239737
ling bu le 	領不了	c=1 d=8.59232e-304 t=239737
ling chen 	凌晨	c=8 d=4.58098e-140 t=239737
ling dao 	領導	c=7 d=1.96192e-193 t=239737
ling du 	零度	c=2 d=0 t=239737
ling fei 	靈飛	c=1 d=0 t=239737
ling gen 	靈根	c=1 d=0 t=239737
ling guang 	靈光	c=1 d=0 t=239737
ling hua qian 	零花錢	c=6 d=0.0135686 t=239737
ling hun 	靈魂	c=2 d=1.55199e-259 t=239737
ling huo 	靈活	c=4 d=0 t=239737
ling jian 	零件	c=7 d=5.73668e-169 t=239737
ling jin men 	領進門	c=1 d=0 t=239737
ling mou chu lu 	另謀出路	c=1 d=1.65654e-85 t=239737
ling qi lu zao 	另起爐竈	c=1 d=4.66429e-58 t=239737
ling qu 	領取	c=1 d=1.33212e-109 t=239737
ling san 	零散	c=2 d=3.68247e-189 t=239737
ling shi 	零食	c=3 d=0 t=239737
ling shou 	零售	c=2 d=0.895834 t=239737
ling shou jia 	零售價	c=1 d=0 t=239737
ling tou 	零頭	c=3 d=1.07804e-178 t=239737
ling tou 	領頭	c=1 d=0 t=239737
ling wai 	另外	c=40 d=0.96307 t=239737
ling xia 	零下	c=1 d=8.85355e-39 t=239737
ling xian 	領先	c=7 d=5.66007e-11 t=239737
ling xiu 	領袖	c=1 d=4.56168e-61 t=239737
ling xuan 	另選	c=1 d=6.02817e-252 t=239737
ling yu 	領域	c=6 d=8.47145e-20 t=239737
linux 	Linux	c=1 d=0 t=239737
liu 	六	c=5 d=9.97726e-33 t=239737
liu 	劉	c=7 d=5.24701e-90 t=239737
liu 	榴	c=1 d=0 t=239737
liu 	流	c=7 d=1.73054e-11 t=239737
liu 	溜	c=1 d=6.6041e-61 t=239737
liu 	留	c=13 d=0.00975476 t=239737
liu an hua ming 	柳暗花明	c=1 d=7.03923e-47 t=239737
liu an hua ming you yi cun 	柳暗花明又一村	c=1 d=3.60242e-107 t=239737
liu bu zhu 	留不住	c=1 d=0 t=239737
liu chang 	流暢	c=2 d=3.74488e-269 t=239737
liu cheng 	流程	c=111 d=1.19058e-06 t=239737
liu cheng tu 	流程圖	c=4 d=5.74017e-88 t=239737
liu chuan 	流傳	c=2 d=2.58526e-226 t=239737
liu chuan zhi 	柳傳志	c=1 d=1.71981e-26 t=239737
liu da 	溜達	c=2 d=0 t=239737
liu dao 	留到	c=1 d=0 t=239737
liu dian 	六點	c=3 d=2.37574e-33 t=239737
liu dian 	留點	c=2 d=0.0100017 t=239737
liu dong 	流動	c=1 d=2.65607e-198 t=239737
liu dong xing 	流動性	c=2 d=3.02469e-80 t=239737
liu gan 	流感	c=13 d=2.57887e-57 t=239737
liu ge ren 	六個人	c=1 d=0 t=239737
liu gei 	留給	c=6 d=9.8307e-06 t=239737
liu hai 	劉海	c=1 d=6.137e-286 t=239737
liu hao xian 	六号线	c=1 d=0 t=239737
liu jia wei 	劉佳偉	c=1 d=5.85399e-260 t=239737
liu jin 	流進	c=1 d=0.0490458 t=239737
liu kong 	流控	c=6 d=1.68824e-249 t=239737
liu kong 	留空	c=1 d=0.00235786 t=239737
liu lan qi 	瀏覽器	c=78 d=3.30583e-106 t=239737
liu lang 	流浪	c=7 d=0 t=239737
liu liang 	流量	c=25 d=7.38481e-52 t=239737
liu liang qi 	流量器	c=1 d=0 t=239737
liu mang 	流氓	c=2 d=0 t=239737
liu pai 	流派	c=1 d=1.47976e-169 t=239737
liu sha 	流沙	c=3 d=1.29318e-279 t=239737
liu shen 	六神	c=2 d=0 t=239737
liu shui 	流水	c=1 d=9.74252e-47 t=239737
liu tao 	劉濤	c=1 d=5.46672e-102 t=239737
liu tong 	流通	c=7 d=3.99554e-149 t=239737
liu tong liang 	流通量	c=1 d=0 t=239737
liu wa 	溜娃	c=10 d=4.06626e-32 t=239737
liu xia 	留下	c=2 d=1.55588e-24 t=239737
liu xia lai 	留下來	c=5 d=0.0193512 t=239737
liu xin 	留心	c=1 d=2.78069e-208 t=239737
liu xing 	流行	c=2 d=8.15791e-135 t=239737
liu xue 	留學	c=1 d=0 t=239737
liu xue sheng 	留學生	c=2 d=4.68023e-245 t=239737
liu ya 	劉亞	c=0 d=0 t=239737
liu ya jie 	劉亞捷	c=2 d=0 t=239737
liu yan 	留言	c=4 d=0.106459 t=239737
liu ying 	留影	c=0 d=1.71333e-12 t=239737
liu ying deng 	留影燈	c=1 d=1.72191e-11 t=239737
liu yuan 	六院	c=4 d=5.06985e-25 t=239737
liu zhe 	留着	c=18 d=0.0159729 t=239737
liu zhu 	留住	c=1 d=0 t=239737
liu zhuan 	流轉	c=6 d=1.92958e-284 t=239737
long 	攏	c=1 d=0 t=239737
long 	龍	c=5 d=1.34258e-54 t=239737
long duan 	壟斷	c=3 d=3.83663e-54 t=239737
long jing 	龍井	c=1 d=4.77068e-88 t=239737
long kou 	龍口	c=2 d=4.7387e-207 t=239737
long li 	龍利	c=2 d=3.47202e-224 t=239737
long xia 	龍蝦	c=12 d=1.14836e-31 t=239737
long yang lu 	龍陽路	c=1 d=0 t=239737
lou 	樓	c=12 d=1.56097e-33 t=239737
lou 	漏	c=3 d=2.60293e-79 t=239737
lou dong 	漏洞	c=2 d=0 t=239737
lou pan 	樓盤	c=3 d=1.77195e-142 t=239737
lou shang 	樓上	c=1 d=0 t=239737
lou shui 	漏水	c=2 d=0 t=239737
lou xia 	樓下	c=5 d=4.88828e-51 t=239737
lou zuo 	漏做	c=3 d=2.62417e-56 t=239737
lu 	擼	c=4 d=5.26093e-33 t=239737
lu 	爐	c=9 d=9.77344e-143 t=239737
lu 	路	c=70 d=0.0109452 t=239737
lu 	錄	c=15 d=3.17564e-06 t=239737
lu 	陸	c=1 d=3.90802e-65 t=239737
lu 	露	c=2 d=1.5603e-96 t=239737
lu ban 	魯班	c=1 d=1.90464e-168 t=239737
lu bian 	路邊	c=6 d=8.03449e-44 t=239737
lu chun 	盧春	c=1 d=0 t=239737
lu deng 	路燈	c=1 d=1.19975e-113 t=239737
lu ding ji 	鹿鼎記	c=1 d=0 t=239737
lu ge 	錄個	c=1 d=7.42694e-207 t=239737
lu jia zui 	陸家嘴	c=2 d=2.94919e-18 t=239737
lu jing 	路徑	c=76 d=9.88166e-08 t=239737
lu lu xu xu 	陸陸續續	c=1 d=5.94304e-173 t=239737
lu man man qi xiu yuan xi 	路漫漫其修遠兮	c=1 d=0 t=239737
lu neng 	魯能	c=1 d=0 t=239737
lu pai 	路牌	c=1 d=1.14563e-70 t=239737
lu qu 	錄取	c=2 d=4.27346e-146 t=239737
lu ren 	路人	c=1 d=0 t=239737
lu ru 	錄入	c=2 d=5.50179e-89 t=239737
lu shang 	路上	c=15 d=1.10027e-64 t=239737
lu shu 	路書	c=1 d=2.62777e-219 t=239737
lu shui 	露水	c=1 d=1.28811e-243 t=239737
lu tai 	露臺	c=1 d=0 t=239737
lu xian 	路線	c=2 d=5.72247e-228 t=239737
lu xian tu 	路線圖	c=5 d=4.26515e-35 t=239737
lu xu 	陸續	c=1 d=2.50318e-177 t=239737
lu ya 	陸壓	c=1 d=0 t=239737
lu yan 	路演	c=6 d=6.51934e-203 t=239737
lu yin 	錄音	c=5 d=3.54792e-16 t=239737
lu you 	路由	c=71 d=8.80818e-08 t=239737
lu you qi 	路由器	c=12 d=1.07414e-14 t=239737
lu yu 	鱸魚	c=1 d=5.80698e-224 t=239737
lu zi 	爐子	c=2 d=1.05558e-195 t=239737
lu zi 	路子	c=4 d=7.2165e-163 t=239737
luan 	亂	c=16 d=3.38409e-48 t=239737
luan 	卵	c=3 d=1.28038e-231 t=239737
luan cai 	亂才	c=1 d=6.59511e-45 t=239737
luan cai 	亂菜	c=1 d=6.62817e-45 t=239737
luan dong 	亂動	c=2 d=9.95965e-71 t=239737
luan ma 	亂碼	c=1 d=4.17589e-139 t=239737
luan pao 	亂跑	c=1 d=2.44385e-42 t=239737
luan qi ba zao 	亂七八糟	c=12 d=7.94161e-113 t=239737
luan yong 	卵用	c=24 d=1.93611e-08 t=239737
luan zao zao 	亂糟糟	c=1 d=1.2313e-183 t=239737
luan zuo wei 	亂作爲	c=1 d=3.89427e-288 t=239737
lun 	倫	c=1 d=4.13183e-220 t=239737
lun 	論	c=3 d=1.80775e-142 t=239737
lun 	輪	c=10 d=2.33231e-09 t=239737
lun chuan 	輪船	c=2 d=6.87409e-281 t=239737
lun dao 	輪到	c=2 d=0 t=239737
lun dun 	倫敦	c=10 d=1.36853e-69 t=239737
lun hui 	輪迴	c=1 d=8.66005e-220 t=239737
lun liu 	輪流	c=1 d=0 t=239737
lun shi 	論事	c=1 d=0 t=239737
lun tan 	論壇	c=5 d=2.18751e-150 t=239737
lun wei 	淪爲	c=1 d=0 t=239737
lun wen 	論文	c=6 d=1.47663e-56 t=239737
lun xiu 	輪休	c=2 d=3.355e-160 t=239737
lun xun 	轮询	c=7 d=1.40898e-210 t=239737
lun zhe 	輪着	c=2 d=6.40046e-163 t=239737
lun zhe xie 	輪着寫	c=1 d=0 t=239737
lun zheng 	論證	c=1 d=4.5454e-19 t=239737
lun zhi 	輪值	c=1 d=8.63126e-269 t=239737
lun zi 	輪子	c=1 d=2.1215e-260 t=239737
luo 	洛	c=4 d=2.90946e-123 t=239737
luo 	羅	c=5 d=9.88239e-97 t=239737
luo 	裸	c=1 d=1.3982e-296 t=239737
luo ben 	裸奔	c=4 d=7.44483e-59 t=239737
luo bo 	蘿蔔	c=4 d=0 t=239737
luo ci 	裸辭	c=1 d=1 t=239728
luo di 	落地	c=14 d=1.76065e-08 t=239737
luo hou 	落後	c=1 d=0 t=239737
luo hu 	落戶	c=6 d=4.85397e-78 t=239737
luo ji 	羅技	c=17 d=1.97109e-29 t=239737
luo ji 	邏輯	c=115 d=1.09713e-06 t=239737
luo ji ya 	洛基亞	c=1 d=0 t=239737
luo lao shi 	羅老師	c=4 d=1.0596e-34 t=239737
luo pao 	裸跑	c=2 d=0 t=239737
luo qu 	落去	c=1 d=2.28788e-119 t=239737
luo shan ji 	洛杉磯	c=3 d=1.53211e-225 t=239737
luo shi 	落實	c=6 d=0 t=239737
luo si 	螺絲	c=2 d=1.52338e-90 t=239737
luo si dao 	螺絲刀	c=1 d=6.65417e-91 t=239737
luo si ding 	螺絲釘	c=1 d=3.14341e-33 t=239737
luo song tang 	羅宋湯	c=1 d=0 t=239737
luo suo 	囉嗦	c=1 d=4.60502e-84 t=239737
luo suo 	羅嗦	c=2 d=4.5592e-84 t=239737
luo ti 	裸體	c=1 d=7.45069e-127 t=239737
luo wu 	落伍	c=1 d=1.44995e-18 t=239737
luo xuan 	螺旋	c=3 d=9.85786e-56 t=239737
luo ye gui gen 	落葉歸根	c=1 d=0 t=239737
luo yu 	落雨	c=1 d=1.34507e-252 t=239737
lv 	濾	c=1 d=2.35355e-99 t=239737
lv 	率	c=6 d=6.45991e-66 t=239737
lv 	綠	c=2 d=0 t=239737
lv bo 	濾波	c=1 d=0 t=239737
lv di 	綠地	c=2 d=0 t=239737
lv diao 	濾掉	c=1 d=3.8686e-34 t=239737
lv fei 	旅費	c=0 d=3.13032e-220 t=239737
lv hua 	綠化	c=1 d=0 t=239737
lv jian 	綠箭	c=1 d=0 t=239737
lv ka 	綠卡	c=1 d=0 t=239737
lv li 	履歷	c=1 d=0 t=239737
lv lian 	綠聯	c=2 d=6.19441e-131 t=239737
lv mao 	綠帽	c=2 d=1.15766e-299 t=239737
lv se ban 	綠色版	c=1 d=4.22881e-287 t=239737
lv shi 	律師	c=1 d=1.27937e-164 t=239737
lv shi han 	律師函	c=2 d=1.40748e-255 t=239737
lv xin 	濾芯	c=17 d=3.08002e-58 t=239737
lv xing 	旅行	c=2 d=1.2382e-278 t=239737
lv you 	旅遊	c=5 d=3.01236e-32 t=239737
lv yue 	履約	c=2 d=4.27682e-214 t=239737
ma 	嗎	c=5 d=0.447088 t=239737
ma 	嘛	c=9 d=5.42365e-35 t=239737
ma 	媽	c=11 d=0.000228266 t=239737
ma 	碼	c=22 d=0.502703 t=239737
ma 	罵	c=7 d=9.74117e-16 t=239737
ma 	馬	c=8 d=5.36447e-27 t=239737
ma chong shi 	媽重試	c=1 d=2.13748e-25 t=239737
ma dai ma 	碼代碼	c=5 d=9.49581e-10 t=239737
ma de 	媽的	c=6 d=7.42592e-176 t=239737
ma dou 	麻豆	c=6 d=1.02558e-207 t=239737
ma er 	馬兒	c=2 d=1.11739e-121 t=239737
ma fa 	馬法	c=2 d=2.64527e-297 t=239737
ma fan 	麻煩	c=67 d=2.03642e-14 t=239737
ma feng wo 	馬蜂窩	c=4 d=0 t=239737
ma hu 	馬虎	c=1 d=0 t=239737
ma hua teng 	馬化騰	c=1 d=5.95837e-27 t=239737
ma lai xi ya 	馬來西亞	c=1 d=0 t=239737
ma lao biao 	馬老表	c=1 d=0 t=239737
ma lao shi 	馬老師	c=7 d=5.24797e-23 t=239737
ma li ao 	馬里奧	c=1 d=7.58933e-138 t=239737
ma lu 	馬路	c=1 d=0 t=239737
ma ma 	媽媽	c=4 d=4.25368e-263 t=239737
ma mu 	麻木	c=2 d=0 t=239737
ma nong 	碼農	c=5 d=1.8853e-48 t=239737
ma po dou fu 	麻婆豆腐	c=1 d=4.78419e-180 t=239737
ma sen 	馬森	c=0 d=1.60436e-33 t=239737
ma sha 	瑪莎	c=1 d=7.48046e-262 t=239737
ma shang 	馬上	c=27 d=0.00638249 t=239737
ma si 	馬斯	c=0 d=5.48141e-17 t=239737
ma si ke 	馬斯客	c=1 d=5.50888e-16 t=239737
ma tai 	馬太	c=1 d=4.59421e-27 t=239737
ma ti 	馬蹄	c=1 d=1.19605e-253 t=239737
ma tong 	馬桶	c=1 d=8.1905e-270 t=239737
ma tong gai 	馬桶蓋	c=1 d=7.30588e-102 t=239737
ma tong shua 	馬桶刷	c=2 d=1.86707e-257 t=239737
ma tou 	碼頭	c=3 d=3.67722e-231 t=239737
ma yi 	螞蟻	c=29 d=0.000304544 t=239737
ma yun 	碼雲	c=2 d=0 t=239737
ma yun 	馬雲	c=1 d=2.94549e-62 t=239737
ma zai 	馬仔	c=1 d=0 t=239737
ma zi da 	馬自達	c=2 d=4.03266e-15 t=239737
ma zong 	马总	c=2 d=0 t=239737
mac 	Mac	c=2 d=0 t=239737
mai 	埋	c=1 d=2.83078e-124 t=239737
mai 	買	c=591 d=0.0122732 t=239737
mai 	賣	c=131 d=1.14216e-05 t=239737
mai 	麥	c=1 d=0 t=239737
mai ba 	買吧	c=1 d=7.94515e-177 t=239737
mai bi 	買幣	c=3 d=0 t=239737
mai bu chu 	賣不出	c=1 d=0 t=239737
mai bu dao 	買不到	c=1 d=6.87412e-150 t=239737
mai bu le 	賣不了	c=1 d=0 t=239737
mai bu mai 	賣不賣	c=1 d=1.0827e-23 t=239737
mai bu qi 	買不起	c=3 d=4.14773e-177 t=239737
mai cai 	買菜	c=6 d=1.09512e-157 t=239737
mai che 	買車	c=2 d=1.51422e-65 t=239737
mai cheng 	買成	c=1 d=0 t=239737
mai chong 	脈衝	c=1 d=6.88086e-44 t=239737
mai chu 	賣出	c=3 d=1.97169e-222 t=239737
mai chu qu 	賣出去	c=3 d=0 t=239737
mai dan 	買單	c=1 d=5.90009e-29 t=239737
mai dao 	買到	c=9 d=0.0021445 t=239737
mai dao 	賣到	c=1 d=0 t=239737
mai di 	買地	c=1 d=2.45234e-24 t=239737
mai dian 	埋點	c=1 d=0 t=239737
mai dian 	買點	c=7 d=0.0020601 t=239737
mai dian 	賣點	c=1 d=0 t=239737
mai diao 	賣掉	c=10 d=3.36241e-90 t=239737
mai dong xi 	買東西	c=3 d=2.51529e-250 t=239737
mai duan 	買斷	c=3 d=2.95101e-84 t=239737
mai duo 	買多	c=2 d=1.83712e-67 t=239737
mai fang 	買房	c=19 d=0.00143083 t=239737
mai fang 	買方	c=2 d=0.00096691 t=239737
mai fang 	賣房	c=3 d=4.54386e-15 t=239737
mai fang 	賣方	c=2 d=0.000971433 t=239737
mai fang mai che 	買房買車	c=1 d=1.04145e-66 t=239737
mai fang zi 	買房子	c=2 d=0 t=239737
mai fang zi 	賣房子	c=1 d=0 t=239737
mai ge 	買個	c=35 d=1.00864e-13 t=239737
mai ge 	賣個	c=2 d=4.58674e-96 t=239737
mai gei 	賣給	c=3 d=8.38955e-229 t=239737
mai guang 	買光	c=1 d=1.09727e-92 t=239737
mai guang 	賣光	c=1 d=4.48464e-184 t=239737
mai guo 	買過	c=8 d=2.47143e-27 t=239737
mai hao 	買好	c=6 d=2.57265e-58 t=239737
mai hao piao 	買好票	c=1 d=0 t=239737
mai hui lai 	買回來	c=2 d=1.26006e-43 t=239737
mai hui qu 	買回去	c=1 d=0 t=239737
mai ji ge 	買幾個	c=1 d=9.09543e-297 t=239737
mai jia 	賣家	c=12 d=1.47801e-63 t=239737
mai ka 	買卡	c=1 d=1.64824e-261 t=239737
mai ke feng 	麥克風	c=3 d=0 t=239737
mai kou zhao 	買口罩	c=1 d=7.49776e-201 t=239737
mai mai 	買買	c=1 d=7.86902e-152 t=239737
mai mai 	買賣	c=2 d=2.02628e-161 t=239737
mai mai 	賣賣	c=1 d=5.72572e-29 t=239737
mai mai mai 	買買買	c=2 d=6.9792e-152 t=239737
mai mi 	買米	c=1 d=0 t=239737
mai ming 	賣命	c=1 d=3.06478e-176 t=239737
mai pian 	麥片	c=1 d=1.30087e-65 t=239737
mai piao 	買票	c=3 d=0 t=239737
mai qi lai 	賣起來	c=1 d=0 t=239737
mai qian 	賣錢	c=1 d=3.62752e-218 t=239737
mai shen me 	買什麼	c=2 d=3.47995e-200 t=239737
mai shou ji 	買手機	c=1 d=0 t=239737
mai shui guo 	買水果	c=1 d=4.70956e-54 t=239737
mai tao 	買套	c=1 d=3.39703e-181 t=239737
mai tao fang 	買套房	c=1 d=5.71093e-28 t=239737
mai tou 	埋頭	c=1 d=0 t=239737
mai wan 	買完	c=1 d=2.67647e-141 t=239737
mai wan 	賣完	c=1 d=2.66312e-141 t=239737
mai xia lai 	買下來	c=1 d=3.77116e-28 t=239737
mai yao 	買藥	c=1 d=4.81995e-150 t=239737
mai yi ge 	買一個	c=3 d=1.66159e-297 t=239737
mai zhang 	買賬	c=1 d=1.78729e-302 t=239737
mai zhi qian 	買之前	c=1 d=0 t=239737
mai zui shou 	買罪受	c=1 d=8.33938e-41 t=239737
man 	慢	c=28 d=1.26706e-20 t=239737
man 	曼	c=5 d=4.54927e-29 t=239737
man 	滿	c=18 d=7.18633e-55 t=239737
man 	漫	c=1 d=0 t=239737
man 	瞞	c=1 d=0 t=239737
man 	蠻	c=2 d=0 t=239737
man bu 	漫步	c=1 d=6.15932e-123 t=239737
man chong 	蟎蟲	c=1 d=0 t=239737
man da jie 	滿大街	c=1 d=4.49759e-71 t=239737
man da man suan 	满打满算	c=2 d=1.86352e-264 t=239737
man dian 	慢點	c=3 d=7.92329e-174 t=239737
man duo 	滿舵	c=2 d=0 t=239737
man duo 	蠻多	c=1 d=1.69473e-59 t=239737
man hao 	蠻好	c=2 d=1.36084e-154 t=239737
man man 	慢慢	c=16 d=2.02729e-20 t=239737
man man 	滿滿	c=1 d=0 t=239737
man man dang dang 	滿滿當當	c=1 d=6.45024e-19 t=239737
man man lai 	慢慢來	c=2 d=0 t=239737
man man zou 	慢慢走	c=1 d=0 t=239737
man shi jie 	滿世界	c=1 d=3.74521e-35 t=239737
man si 	慢死	c=1 d=0 t=239737
man su 	慢速	c=1 d=0 t=239737
man tian 	滿天	c=2 d=2.16068e-240 t=239737
man tian 	漫天	c=1 d=2.55706e-251 t=239737
man tou 	饅頭	c=2 d=1.85529e-212 t=239737
man wei 	漫威	c=1 d=0 t=239737
man wu 	慢霧	c=1 d=2.01506e-37 t=239737
man xue fu huo 	滿血復活	c=1 d=3.28107e-96 t=239737
man yi 	滿意	c=6 d=4.41876e-157 t=239737
man yi dian 	慢一點	c=1 d=0 t=239737
man you 	漫遊	c=6 d=6.83975e-225 t=239737
man yue mei 	蔓越莓	c=1 d=3.98755e-243 t=239737
man zu 	滿足	c=16 d=9.74615e-22 t=239737
mang 	忙	c=24 d=3.8539e-48 t=239737
mang 	莽	c=2 d=7.71371e-94 t=239737
mang lu 	忙碌	c=1 d=0 t=239737
mang mang 	茫茫	c=1 d=0 t=239737
mang mu 	盲目	c=4 d=1.60159e-188 t=239737
mang qian mang hou 	忙前忙后	c=1 d=0 t=239737
mang ran 	茫然	c=1 d=2.30106e-69 t=239737
mang shi 	忙是	c=1 d=3.79615e-135 t=239737
mang zhe 	忙着	c=5 d=8.68958e-260 t=239737
mao 	冒	c=3 d=1.02494e-172 t=239737
mao 	毛	c=37 d=1.74631e-14 t=239737
mao 	茂	c=1 d=2.01328e-56 t=239737
mao 	貓	c=2 d=2.67764e-58 t=239737
mao bing 	毛病	c=1 d=7.48707e-243 t=239737
mao chong 	冒充	c=2 d=4.08718e-224 t=239737
mao chu 	冒出	c=2 d=3.59836e-35 t=239737
mao chu lai 	冒出來	c=1 d=3.19146e-35 t=239737
mao dian 	錨點	c=1 d=0 t=239737
mao dou 	毛豆	c=1 d=0 t=239737
mao dun 	矛盾	c=4 d=1.85353e-24 t=239737
mao gu gu 	毛估估	c=3 d=1.90321e-71 t=239737
mao jin 	毛巾	c=3 d=4.83129e-207 t=239737
mao li 	毛利	c=2 d=1.62006e-264 t=239737
mao mu 	毛姆	c=1 d=0 t=239737
mao pao 	冒泡	c=2 d=1.92778e-163 t=239737
